Date,Study_Turbidity_NTU,Nitrate_mgL,Nitrite_mgL,Ammonium_mgL,Calcium_mgL,Magnesium_mgL,EO_Chlorophyll_A,EO_Turbidity,EO_Surface_Temp,EO_Total_Suspended_Matter,Is_Study_Actual,Is_EO_Actual,Is_Summer,Month,Quarter,EO_Turbidity_Lag1,EO_Turbidity_Lag2,Rolling_EO_Chl_A_7d,Rolling_EO_Turbidity_7d,Delta_EO_Temp_3d,Nutrient_Pressure_Index,Bloom_Potential_Feature
2026-01-14,4.142491473274223,1.5782102992681792,0.0549139433061954,0.1267701853730527,44.11412555961695,10.014732296047956,1.2881439993875683,5.695184221239853,-2.4262231594975043,5.8416853890540015,0,0,0,1,1,5.09721538819829,4.499246555156726,1.4234511017635434,4.699708388261745,-0.5125913322689204,0.4737584682456508,0.021444454118238577
2026-01-15,4.277226245720831,1.5725120476464791,0.0551510078144552,0.1393542301871226,43.42365377679828,9.139717244078737,1.2922060560996456,6.293153054281417,-2.5970869369204777,4.86365589176022,1,0,0,1,1,5.695184221239853,5.09721538819829,1.3537665222195174,4.898461888230017,-0.5125913322689204,0.49607314533150604,0.019186323008227348
2026-01-16,4.42728475743066,1.4713407537985457,0.0542024469387725,0.1420078800104436,44.19096696617943,9.422602070154063,1.2962681128117224,6.8911218873229805,-2.767950714343451,3.8856263944664384,0,1,0,1,1,6.293153054281417,5.695184221239853,1.308664154760859,5.230287165889386,-0.5125913322689204,0.48095639567328136,0.01692819189821607
2026-01-17,4.5773432691404885,1.370169459950612,0.0532538860630898,0.1446615298337647,44.95828015556059,9.705486896229392,1.3651700681241343,6.799499762591346,-2.2565717756344057,4.503649329022708,0,0,0,1,1,6.8911218873229805,6.293153054281417,1.2974068420447593,5.596671227272253,0.16965138386309864,0.4658396460150568,0.03266476777351686
2026-01-18,4.727401780850316,1.2689981661026786,0.0523053251874072,0.1473151796570858,45.725593344941736,9.98837172230472,1.4340720234365465,6.707877637859711,-1.74519283692536,5.121672263578978,0,0,0,1,1,6.799499762591346,6.8911218873229805,1.3199945840712177,5.997614072378617,0.8518940999951177,0.4507228963568322,0.04840134364881769
2026-01-19,4.877460292560145,1.1678268722547451,0.0513567643117245,0.1499688294804069,46.49290653432288,10.271256548380048,1.5029739787489582,6.616255513128076,-1.2338138982163145,5.739695198135248,0,0,0,1,1,6.707877637859711,6.799499762591346,1.3518451687548667,6.300043923517383,1.5341368161271365,0.43560614669860775,0.06413791952411846
2026-01-20,5.027518804269974,1.0666555784068117,0.0504082034360419,0.152622479303728,47.26021972370403,10.554141374455376,1.5718759340613702,6.524633388396441,-0.722434959507269,6.357718132691518,0,0,0,1,1,6.616255513128076,6.707877637859711,1.3929585960957065,6.503960780688546,1.5341368161271367,0.4204893970403832,0.07987449539941927
2026-01-21,5.177577315979803,0.965484284558878,0.0494596425603592,0.1552761291270491,48.02753291308519,10.837026200530705,1.640777889373782,6.433011263664806,-0.2110560207982239,6.975741067247788,0,1,0,1,1,6.524633388396441,6.616255513128076,1.443334866093737,6.609364643892111,1.534136816127136,0.4053726473821586,0.09561107127472006
2026-01-22,5.327635827689631,0.8643129907109446,0.0485110816846766,0.1579297789503702,48.79484610246634,11.119911026606031,1.691277596327841,5.831719766388122,-0.356026391722221,6.458117701182717,1,0,0,1,1,6.433011263664806,6.524633388396441,1.5003450861263363,6.543445602764498,0.8777875064940934,0.3902558977239341,0.09890680741396499
2026-01-23,5.026404416638541,0.8945989991321688,0.0432415808288683,0.1437920796835193,47.70070722030145,11.28299247345834,1.7417773032819,5.23042826911144,-0.5009967626462182,5.940494335117646,0,0,0,1,1,5.831719766388122,6.433011263664806,1.5639892561935047,6.306203657305707,0.22143819686105082,0.3699220508118099,0.10220254355320992
2026-01-24,4.72517300558745,0.9248850075533932,0.0379720799730601,0.1296543804166685,46.60656833813657,11.446073920310646,1.7922770102359586,4.629136771834756,-0.6459671335702154,5.422870969052575,0,0,0,1,1,5.23042826911144,5.831719766388122,1.625004533638051,5.996151801483336,-0.4349111127719915,0.3495882038996859,0.10549827969245482
2026-01-25,4.42394159453636,0.9551710159746172,0.0327025791172519,0.1155166811498177,45.51242945597168,11.609155367162954,1.8427767171900176,4.027845274558073,-0.7909375044942126,4.905247602987504,0,0,0,1,1,4.629136771834756,5.23042826911144,1.6833909184599756,5.613290035297388,-0.4349111127719916,0.32925435698756184,0.10879401583169976
2026-01-26,4.122710183485269,0.9854570243958416,0.0274330782614437,0.1013789818829668,44.41829057380679,11.77223681401526,1.8932764241440765,3.4265537772813897,-0.9359078754182096,4.3876242369224325,0,1,0,1,1,4.027845274558073,4.629136771834756,1.739148410659278,5.157618358747861,-0.43491111277199146,0.3089205100754377,0.11208975197094467
2026-01-27,3.8214787724341774,1.0157430328170658,0.0221635774056355,0.087241282616116,43.32415169164191,11.935318260867568,1.9457118958750617,3.792714307111418,-1.182275571789931,5.29919129911316,0,0,0,1,1,3.4265537772813897,4.027845274558073,1.7925535480612338,4.767344204278572,-0.5363084382197155,0.28858666316331366,0.11399283221273537
2026-01-28,3.520247361383088,1.04602904123829,0.0168940765498273,0.0731035833492652,42.230012809477024,12.098399707719874,1.9981473676060468,4.158874836941447,-1.4286432681616523,6.210758361303888,0,0,0,1,1,3.792714307111418,3.4265537772813897,1.843606330665843,4.442467571889521,-0.6377057636674397,0.2682528162511897,0.11589591245452606
2026-01-29,3.219015950331997,1.0763150496595142,0.0116245756940191,0.0589658840824144,41.13587392731214,12.261481154572182,2.050582839337032,4.525035366771476,-1.6750109645333735,7.122325423494617,1,0,0,1,1,4.158874836941447,3.792714307111418,1.8949356510957274,4.255798371944286,-0.7391030891151639,0.24791896933906568,0.11779899269631675
2026-01-30,3.2190187648075663,1.1129136672169302,0.0170310252364471,0.0717091587081003,41.518735790024685,12.63591907222362,2.103018311068017,4.891195896601505,-1.921378660905095,8.033892485685346,0,0,0,1,1,4.525035366771476,4.158874836941447,1.946541509350887,4.207336604442866,-0.739103089115164,0.2789170689219035,0.11970207293810746
2026-01-31,3.219021579283136,1.149512284774346,0.0224374747788752,0.0844524333337862,41.90159765273723,13.010356989875053,2.155453782799002,5.257356426431533,-2.1677463572768163,8.945459547876073,0,1,0,1,1,4.891195896601505,4.525035366771476,1.998423905431322,4.297082269385263,-0.739103089115164,0.3099151685047413,0.12160515317989813
2026-02-01,3.2190243937587053,1.186110902331762,0.0278439243213033,0.0971957079594722,42.284459515449775,13.384794907526487,2.2718986479341567,5.159497926020771,-1.913020052941091,9.167418665814589,0,0,0,2,1,5.257356426431533,4.891195896601505,2.0597270383947706,4.458746933879935,-0.2380090884077175,0.3409132680875794,0.13853989679212403
2026-02-02,3.2190272082342752,1.2227095198891778,0.0332503738637313,0.1099389825851581,42.66732137816233,13.759232825177923,2.388343513069312,5.061639425610008,-1.658293748605366,9.389377783753106,0,0,0,2,1,5.159497926020771,5.257356426431533,2.1304509082412326,4.692330597926879,0.26308491229972897,0.37191136767041716,0.15547464040435
2026-02-03,3.2190300227098447,1.2593081374465938,0.0386568234061594,0.1226822572108441,43.05018324087487,14.13367074282936,2.5047883782044664,4.963780925199246,-1.4035674442696409,9.611336901691622,0,0,0,2,1,5.061639425610008,5.159497926020771,2.2103189771454335,4.859625829082284,0.7641789130071754,0.4029094672532552,0.1724093840165759
2026-02-04,3.219032837185414,1.2959067550040095,0.0440632729485875,0.13542553183653,43.43304510358742,14.508108660480795,2.621233243339621,4.865922424788483,-1.1488411399339156,9.83329601963014,0,0,0,2,1,4.963780925199246,5.061639425610008,2.299331245107372,4.960632627346145,0.7641789130071754,0.433907566836093,0.18934412762880176
2026-02-05,3.219035651660984,1.3325053725614255,0.0494697224910156,0.148168806462216,43.81590696629996,14.882546578132231,2.737678108474776,4.768063924377721,-0.8941148355981904,10.055255137568656,1,1,0,2,1,4.865922424788483,4.963780925199246,2.39748771212705,4.995350992718467,0.7641789130071756,0.46490566641893105,0.20627887124102773
2026-02-06,3.529895612653539,1.3693214694596425,0.0497175627349877,0.1442359835885887,43.63837486552204,14.060507880919216,2.6759084491000227,4.985040606761881,-0.9299765388215708,11.050066497420094,0,0,0,2,1,4.768063924377721,4.865922424788483,2.4793291604173366,5.008757379884235,0.47359090544807003,0.4648786949111528,0.19886882687394555
2026-02-07,3.840755573646094,1.4061375663578592,0.0499654029789598,0.1403031607149614,43.46084276474411,13.2384691837062,2.6141387897252697,5.202017289146042,-0.9658382420449512,12.044877857271532,0,0,0,2,1,4.985040606761881,4.768063924377721,2.544855589978232,5.00085178884345,0.1830028978889644,0.46485172340337455,0.1914587825068634
2026-02-08,4.151615534638649,1.4429536632560762,0.0502132432229319,0.1363703378413341,43.28331066396618,12.416430486493184,2.5523691303505163,5.4189939715302025,-1.0016999452683313,13.039689217122971,0,0,0,2,1,5.202017289146042,4.985040606761881,2.5849228017519974,5.037922652487656,-0.1075851096701409,0.46482475189559636,0.18404873813978118
2026-02-09,4.462475495631204,1.479769760154293,0.0504610834669041,0.1324375149677068,43.10577856318826,11.59439178928017,2.4905994709757637,5.635970653914362,-1.0375616484917116,14.03450057697441,0,0,0,2,1,5.4189939715302025,5.202017289146042,2.5995307957386338,5.119969970816848,-0.10758510967014079,0.46479778038781805,0.1766386937726991
2026-02-10,4.77333545662376,1.51658585705251,0.0507089237108762,0.1285046920940795,42.928246462410335,10.772353092067153,2.42882981160101,5.852947336298523,-1.073423351715092,15.029311936825849,0,1,0,2,1,5.635970653914362,5.4189939715302025,2.58867957193814,5.246993743831031,-0.10758510967014079,0.46477080888003985,0.16922864940561685
2026-02-11,5.084195417616314,1.5534019539507269,0.0509567639548483,0.1245718692204522,42.7507143616324,9.950314394854136,2.327069996284465,5.152880830864786,-1.058565239184165,14.219605973719176,0,0,0,2,1,5.852947336298523,5.635970653914362,2.5466562509302606,5.287987801841931,-0.056865293915833615,0.4647438373722616,0.15819312407645286
2026-02-12,5.39505537860887,1.5902180508489436,0.0512046041988205,0.1206390463468249,42.57318226085448,9.128275697641122,2.2253101809679205,4.452814325431051,-1.0437071266532372,13.409900010612503,1,0,0,2,1,5.152880830864786,5.852947336298523,2.4734608327149954,5.242952144849549,-0.006145478161525553,0.46471686586448335,0.14715759874728893
2026-02-13,5.255893420948102,1.5070912299936494,0.0580703524918041,0.1235624694400962,42.97835203743693,9.870854527165235,2.123550365651376,3.7527478199973143,-1.02884901412231,12.600194047505832,0,0,0,2,1,4.452814325431051,5.152880830864786,2.394552535079474,5.066910318168897,0.044574337592782065,0.4536806352232641,0.136122073418125
2026-02-14,5.116731463287333,1.4239644091383552,0.0649361007847877,0.1264858925333676,43.383521814019375,10.61343335668935,2.0217905503348312,3.052681314563579,-1.0139909015913826,11.79048808439916,0,0,0,2,1,3.7527478199973143,4.452814325431051,2.3099313580236975,4.759862321799973,0.04457433759278229,0.44264440458204496,0.12508654808896102
2026-02-15,4.9775695056265645,1.340837588283061,0.0718018490777713,0.129409315626639,43.78869159060182,11.356012186213464,1.9200307350182864,2.352614809129843,-0.9991327890604552,10.980782121292489,0,1,0,2,1,3.052681314563579,3.7527478199973143,2.2195973015476644,4.32180815574278,0.044574337592781954,0.43160817394082585,0.11405102275979702
2026-02-16,4.838407547965796,1.2577107674277666,0.0786675973707549,0.1323327387199104,44.19386136718427,12.098591015737576,1.9341229672243605,2.847907285303406,-0.4068037322137682,10.653165379748671,0,0,0,2,1,2.352614809129843,3.052681314563579,2.140100658154607,3.9235133887983573,0.6220452819085417,0.4205719432996067,0.12499981338727809
2026-02-17,4.699245590305027,1.1745839465724726,0.0855333456637385,0.1352561618131817,44.59903114376672,12.841169845261692,1.948215199430434,3.3431997614769693,0.1855253246329188,10.325548638204856,0,0,0,2,1,2.847907285303406,2.352614809129843,2.071441427844525,3.564978020966707,1.1995162262243013,0.40953571265838745,0.13594860401475908
2026-02-18,4.560083632644258,1.091457125717178,0.0923990939567221,0.1381795849064531,45.00420092034916,13.583748674785806,1.962307431636508,3.838492237650532,0.7778543814796058,9.99793189666104,0,0,0,2,1,3.3431997614769693,2.847907285303406,2.019332490037674,3.377208221936099,1.776987170540061,0.3984994820171683,0.14689739464224014
2026-02-19,4.42092167498349,1.008330304861884,0.0992648422497057,0.1411030079997245,45.40937069693161,14.32632750430992,1.9763996638425816,4.333784713824096,1.370183438326293,9.670315155117224,1,0,0,2,1,3.838492237650532,3.3431997614769693,1.983773844734054,3.3602039917065345,1.7769871705400613,0.38746325137594917,0.15784618526972116
2026-02-20,4.208880112397,1.0251026055008252,0.0916774048860873,0.1487796710187206,47.004216716422455,13.996918735414098,1.9904918960486555,4.829077189997658,1.9625124951729795,9.342698413573409,0,1,0,2,1,4.333784713824096,3.838492237650532,1.9647654919336652,3.513965330278012,1.7769871705400608,0.40509083236810883,0.16879497589720222
2026-02-21,3.9968385498105095,1.0418749061397663,0.084089967522469,0.1564563340377167,48.59906273591331,13.667509966518278,1.8921405803751437,4.940789098053003,2.302966682895609,9.97180207956882,0,0,0,2,1,4.829077189997658,4.333784713824096,1.9462440676537098,3.783695013633644,1.5251123014160033,0.4227184133602684,0.16329740549113497
2026-02-22,3.784796987224019,1.0586472067787078,0.0765025301588507,0.1641329970567128,50.19390875540415,13.338101197622455,1.7937892647016316,5.052501006108348,2.6434208706182387,10.600905745564232,0,0,0,2,1,4.940789098053003,4.829077189997658,1.9282095718941878,4.16939304177343,1.2732374322919457,0.44034599435242805,0.15779983508506767
2026-02-23,3.5727554246375286,1.0754195074176491,0.0689150927952324,0.1718096600757089,51.78875477489501,13.008692428726636,1.6954379490281195,5.164212914163692,2.983875058340868,11.230009411559646,0,0,0,2,1,5.052501006108348,4.940789098053003,1.8941117121518676,4.500293845896328,1.0213625631678884,0.4579735753445876,0.1523022646790004
2026-02-24,3.360713862051038,1.0921918080565904,0.0613276554316141,0.179486323094705,53.38360079438585,12.679283659830816,1.5970866333546074,5.275924822219038,3.324329246063497,11.859113077555056,0,0,0,2,1,5.164212914163692,5.052501006108348,1.8439504884267495,4.7763974260023385,1.0213625631678878,0.47560115633674727,0.14680469427293313
2026-02-25,3.148672299464548,1.1089641086955315,0.0537402180679958,0.1871629861137012,54.9784468138767,12.349874890934997,1.4987353176810956,5.387636730274382,3.664783433786127,12.488216743550469,0,1,0,2,1,5.275924822219038,5.164212914163692,1.7777259007188335,4.997703782091459,1.0213625631678882,0.49322873732890693,0.14130712386686592
2026-02-26,2.9366307368780573,1.125736409334473,0.0461527807043775,0.1948396491326973,56.573292833367546,12.020466122039174,1.5971369405456377,4.542487538292571,3.1592010360069915,10.663892209435645,1,0,0,2,1,5.387636730274382,5.275924822219038,1.723545511676413,5.027518471301241,0.17532597766612357,0.5108563183210666,0.14419312192623485
2026-02-27,3.110122353367357,1.0731263523434895,0.0475639472961338,0.1795383555708629,53.58620443389236,11.737111347162736,1.6955385634101794,3.6973383463107607,2.653618638227856,8.839567675320819,0,0,0,2,1,4.542487538292571,5.387636730274382,1.6814093212994876,4.8658414936316845,-0.6707106078356406,0.4719177294359984,0.14707911998560372
2026-02-28,3.283613969856657,1.020516295352506,0.0489751138878902,0.1642370620090284,50.59911603441718,11.453756572286297,1.7939401862747213,2.8521891543289497,2.14803624044872,7.015243141205994,0,0,0,2,1,3.6973383463107607,4.542487538292571,1.667380693570856,4.567470073099678,-1.516747193337407,0.4329791405509301,0.1499651180449726
2026-03-01,3.457105586345957,0.9679062383615226,0.0503862804796466,0.148935768447194,47.612027634942,11.170401797409856,1.8923418091392632,2.007039962347139,1.6424538426695845,5.190918607091169,0,0,0,3,1,2.8521891543289497,3.6973383463107607,1.6814596284905179,4.132404209705219,-1.516747193337407,0.39404055166586194,0.1528511161043415
2026-03-02,3.630597202835257,0.9152961813705393,0.051797447071403,0.1336344748853596,44.62493923546681,10.887047022533414,1.990743432003805,1.1618907703653285,1.1368714448904491,3.366594072976344,0,1,0,3,1,2.007039962347139,2.8521891543289497,1.7236461260584728,3.5606439034483093,-1.516747193337407,0.3551019627807938,0.15573711416371042
2026-03-03,3.8040888193245577,0.8626861243795556,0.0532086136631594,0.1183331813235252,41.63785083599163,10.603692247656976,1.9637288817110303,1.3345350624925305,1.6962462516481864,4.834643993246216,0,0,0,3,1,1.1618907703653285,2.007039962347139,1.7760235901093904,2.99758822348738,-0.45178998880053345,0.31616337389572563,0.16161058104581064
2026-03-04,3.9775804358138576,0.8100760673885721,0.0546197802549158,0.1030318877616908,38.650762436516445,10.320337472780537,1.9367143314182556,1.507179354619732,2.255621058405924,6.302693913516086,0,0,0,3,1,1.3345350624925305,1.1618907703653285,1.8385920206432704,2.44323716982243,0.6131672157363397,0.27722478501065745,0.16748404792791088
2026-03-05,4.1510720523031575,0.7574660103975887,0.0560309468466722,0.0877305941998564,35.66367403704126,10.036982697904095,1.9096997811254808,1.6798236467469336,2.8149958651636613,7.770743833785957,1,0,0,3,1,1.507179354619732,1.3345350624925305,1.8832438550118196,2.0342851853159103,1.6781244202732122,0.23828619612558932,0.17335751481001116
2026-03-06,3.978618726063427,0.7523304875361805,0.0550702065265611,0.0840995367116091,37.48762073916002,10.449443305135873,1.8826852308327056,1.8524679388741356,3.3743706719213984,9.238793754055829,0,0,0,3,1,1.6798236467469336,1.507179354619732,1.9099790932150376,1.7707322699678212,1.678124420273212,0.23050311068755586,0.17923098169211132
2026-03-07,3.806165399823697,0.7471949646747724,0.0541094662064501,0.0804684792233618,39.311567441278775,10.861903912367652,1.8556706805399308,2.025112231001337,3.933745478679136,10.7068436743257,0,1,0,3,1,1.8524679388741356,1.6798236467469336,1.9187977352529246,1.6525784237781624,1.6781244202732117,0.2227200252495224,0.1851044485742116
2026-03-08,3.6337120735839674,0.7420594418133643,0.0531487258863391,0.0768374217351145,41.135514143397536,11.274364519599429,1.9168084004657533,1.7683201314730397,3.867906652841051,11.02799405579274,0,0,0,3,1,2.025112231001337,1.8524679388741356,1.92229296258528,1.6184755907961481,1.0529107876773898,0.21493693981148893,0.19083263015486307
2026-03-09,3.461258747344236,0.7369239189519561,0.0521879855662281,0.0732063642468673,42.95946084551629,11.686825126831208,1.9779461203915765,1.5115280319447415,3.802067827002966,11.34914443725978,0,0,0,3,1,1.7683201314730397,2.025112231001337,1.9204647752121047,1.6684237710217786,0.4276971550815678,0.20715385437345568,0.19656081173551462
2026-03-10,3.288805421104506,0.7317883960905479,0.0512272452461171,0.06957530675862,44.78340754763505,12.099285734062985,2.0390838403173994,1.2547359324164442,3.7362290011648818,11.67029481872682,0,0,0,3,1,1.5115280319447415,1.7683201314730397,1.931229769298729,1.6570238952966232,-0.19751647751425416,0.19937076893542222,0.20228899331616618
2026-03-11,3.116352094864776,0.7266528732291399,0.0502665049260061,0.0659442492703727,46.60735424975381,12.511746341294764,2.100221560243222,0.9979438328881464,3.670390175326797,11.99144520019386,0,0,0,3,1,1.2547359324164442,1.5115280319447415,1.9545879448451526,1.5842759636206825,-0.19751647751425416,0.19158768349738878,0.20801717489681765
2026-03-12,2.9438987686250453,0.7215173503677317,0.0493057646058951,0.0623131917821255,48.431300951872565,12.92420694852654,2.161359280169045,0.7411517333598487,3.604551349488712,12.3125955816609,1,1,0,3,1,0.9979438328881464,1.2547359324164442,1.990539301851376,1.4501799759939562,-0.19751647751425416,0.1838045980593555,0.21374535647746917
2026-03-13,2.9435024153522806,0.8363020615948671,0.0460658609832828,0.0613433470302109,46.78917519361245,12.849051583186595,2.046364329780004,1.2720993363545117,3.822644828743696,10.962924717860815,0,0,0,3,1,0.7411517333598487,0.9979438328881464,2.013922030272419,1.36727017563401,0.08641582757881405,0.20475765566301468,0.20446500605998522
2026-03-14,2.9431060620795155,0.9510867728220024,0.0428259573606705,0.0603735022782964,45.14704943535233,12.773896217846657,1.9313693793909623,1.8030469393491744,4.040738307998678,9.61325385406073,0,0,0,3,1,1.2720993363545117,0.7411517333598487,2.02473613010828,1.3355465625408438,0.3703481326718814,0.22571071326667405,0.19518465564250118
2026-03-15,2.942709708806751,1.0658714840491377,0.0395860537380583,0.0594036575263819,43.504923677092215,12.698740852506711,1.816374429001921,2.333994542343837,4.258831787253662,8.263582990260646,0,0,0,3,1,1.8030469393491744,1.2720993363545117,2.0103884198991615,1.4163571926652434,0.65428043776495,0.24666377087033342,0.18590430522501716
2026-03-16,2.942313355533986,1.1806561952762733,0.036346150115446,0.0584338127744673,41.862797918832094,12.62358548716677,1.7013794786128795,2.8649421453385,4.476925266508645,6.913912126460561,0,0,0,3,1,2.333994542343837,1.8030469393491744,1.970878899645062,1.6097020660072088,0.6542804377649492,0.2676168284739926,0.17662395480753312
2026-03-17,2.941917002261221,1.2954409065034085,0.0331062464928338,0.0574639680225528,40.22067216057198,12.548430121826826,1.5863845282238385,3.395889748333163,4.695018745763628,5.564241262660476,0,1,0,3,1,2.8649421453385,2.333994542343837,1.9062075693459817,1.9155811825667401,0.6542804377649496,0.288569886077652,0.16734360439004914
2026-03-18,2.9415206489884564,1.410225617730544,0.0298663428702215,0.0564941232706383,38.57854640231186,12.473274756486884,1.721042274003188,3.691974475405319,4.866489023701454,7.137645436052538,0,0,0,3,1,3.395889748333163,2.8649421453385,1.8520390998831198,2.300442702926336,0.6076572364477917,0.30952294368131134,0.18497608541521976
2026-03-19,2.941124295715692,1.5250103289576793,0.0266264392476093,0.0555242785187238,36.93642064405174,12.39811939114694,1.8557000197825373,3.988059202477476,5.03795930163928,8.7110496094446,1,0,0,3,1,3.691974475405319,3.395889748333163,1.8083734912564757,2.7642866270859976,0.5610340351306347,0.3304760012849708,0.20260856644039027
2026-03-20,3.062442928596199,1.556079712167772,0.0332307273965651,0.0560507366948672,37.75126636219476,12.16975465608058,1.990357765561887,4.284143929549631,5.209429579577106,10.284453782836662,0,0,0,3,1,3.988059202477476,3.691974475405319,1.8003725535110304,3.1945787118281572,0.5144108338134785,0.33761735871542314,0.22024104746556095
2026-03-21,3.1837615614767056,1.5871490953778649,0.039835015545521,0.0565771948710107,38.56611208033777,11.941389921014215,2.1250155113412363,4.580228656621788,5.380899857514932,11.857857956228724,0,0,0,3,1,4.284143929549631,3.988059202477476,1.8280362866467839,3.591318957152816,0.5144108338134785,0.3447587161458758,0.23787352849073148
2026-03-22,3.305080194357213,1.6182184785879576,0.0464393036944769,0.0571036530471541,39.38095779848078,11.713025185947856,2.259673257120586,4.876313383693944,5.552370135452758,13.431262129620787,0,1,0,3,1,4.580228656621788,4.284143929549631,1.891364690663736,3.9545073630599745,0.5144108338134785,0.35190007357632824,0.2555060095159021
2026-03-23,3.42639882723772,1.6492878617980506,0.0530435918434327,0.0576301112232976,40.1958035166238,11.484660450881494,2.3610124969967266,5.111757822583964,5.696283316011963,12.94810754819328,0,0,0,3,1,4.876313383693944,4.580228656621788,1.9855979790042855,4.275481031237898,0.4868537364348562,0.3590414310067809,0.269011344095459
2026-03-24,3.547717460118226,1.6803572450081434,0.0596478799923886,0.058156569399441,41.01064923476681,11.256295715815131,2.462351736872867,5.347202261473983,5.840196496571168,12.46495296676577,0,0,0,3,1,5.111757822583964,4.876313383693944,2.1107361516684326,4.554239961686586,0.45929663905623563,0.36618278843723334,0.28251667867501595
